Year	Page	PageView
2012	Team:UC Chile/Cyanolux/Project	3242
2012	Team:Valencia/Team	3242
2012	Team:Goettingen/Team deu	3242
2012	Team:NTU-Taida/Modeling/Single-Cell	3241
2012	Team:Slovenia/IdeaBioTherapy	3231
2012	Team:UC-Merced/Project	3228
2012	Jamboree/Track Selection	3228
2012	Team:Colombia/Project/Experiments/Pseudomonas	3227
2012	Team:Calgary/Notebook/Bioreactor	3225
2012	Regions/Europe/Organization	3224
2012	Team:Calgary/Project/FRED/Modelling	3223
2012	Team:Wellesley HCI/SynFlo	3211
2012	Team:Wageningen UR/Applications	3208
2012	Team:Evry/auxin production	3206
2012	Team:Leicester/Modeling	3205
2012	Team:Buenos Aires/Results/BBsTesting	3198
2012	Team:Colorado State/Team	3194
2012	Team:TU Munich/Team/Collaborations	3193
2012	Team:Colombia/Human/Research	3192
2012	Team:TU-Delft/brainstorming	3188
2012	Team:TU Munich/Project/Constitutive Promoter	3187
2012	Team:Cornell/templates/header	3186
2012	Team:Peking/Project/Phototaxis	3181
2012	PROJECT.html	3175
2012	Team:Calgary/Project/HumanPractices/Design	3175
2012	Team:Slovenia/Implementation	3170
2012	Team:Dundee/Project	3169
2012	Team:Evry/HumanPractice	3165
2012	Team:Slovenia/Society	3158
2012	Team:University College London/HumanPractice	3158
2012	Team:Virginia/Team	3157
2012	Team:Evry/Sponsors	3153
2012	Team:Buenos Aires/Results/Strains	3153
2012	Team:Calgary/Project/References	3152
2012	Team:Colombia/Attributions	3137
2012	Team:TU Munich/Project/Vector Design	3135
2012	Team:KIT-Kyoto/Home	3133
2012	Team:NRP-UEA-Norwich/Project	3118
2012	Team:Cornell/project/wetlab/assembly/arsenic	3114
2012	Team:OUC-China/Project/GVP/GasandBackground	3109
2012	Team:UIUC-Illinois/Notebook/LabNotebook	3106
2012	Team:MIT/ResultsOverview	3102
2012	Team:Bielefeld-Germany/Labjournal/week15	3097
2012	Team:UCSF/Members	3087
2012	Notebook journal	3082
2012	Team:Calgary/Notebook	3080
2012	Team:Osaka/Tests	3080
2012	Project descriptions	3077
2012	Team:TU Darmstadt/Labjournal/Metabolism	3076
2012	Team:Wageningen UR/Modeling	3075
2012	Team:ETH Zurich/Decoder/Design	3070
2012	Team:Penn/SurfaceDisplayOverview	3064
2012	Team:TU Munich/Project/Brewing	3063
2012	Team:Tianjin/Team	3062
2012	Team:University College London/LabBook/Week15	3061
2012	Team:Lyon-INSA/BiofilmK	3047
2012	Team:University College London/Module 1	3037
2012	Team:ETH Zurich/UVR8	3028
2012	Team:Freiburg/Team	3021
2012	Team:Valencia Biocampus/c3po	3021
2012	Team:Colombia/Modeling/Diff	3018
2012	Team:Bielefeld-Germany/Partner	3015
2012	Team:Groningen/foodsafety	3011
2012	Team:Penn State/Multiple Start Codons	3007
2012	Team:WashU/Saffroninakansynecho	3001
2012	Team:Macquarie Australia/Team	3001
2012	Team:Trieste/project/mainres	3000
2012	Team:UANL Mty-Mexico/Project	2994
2012	Team:Calgary/Outreach	2985
2012	Team:NRP-UEA-Norwich/Safety	2984
2012	Team:Leicester/Team	2983
2012	Team:UIUC-Illinois/Results/Scaffold	2981
2012	Team:Paris Bettencourt/Human Practice/WikiScreen	2977
2012	Cre-Lox	2975
2012	Team:Alberta/Templates/Header	2970
2012	Team:HUST-China/Project/LCD/Background	2964
2012	Team:Peking/Project/Overview	2961
2012	Team:Yale/Team	2960
2012	Team:Amsterdam/modeling/generaldesign	2955
2012	Team:Calgary/Notebook/Denitrogenation	2954
2012	Team:NYU Gallatin/Project	2954
2012	Team:Freiburg/HumanPractices/Philo	2953
2012	Team:Goettingen/Human Practice/Survey deu	2953
2012	Team:Goettingen/Project/Methods	2950
2012	Team:Johns Hopkins-Wetware/etohproject	2948
2012	Team:Dundee/Strategy	2946
2012	Visa help	2938
2012	Team:JUIT-India	2938
2012	Team:Evry/ODE model	2934
2012	Team:Wageningen UR/DiscoveryFestival	2931
2012	Team:Valencia/genetic engineering	2929
2012	Team:Groningen/Attributions	2927
2012	Team:Lyon-INSA/modelling	2927
2012	Team:Georgia Tech/Project	2920
2012	Team:Arizona State/Team	2920
2012	Team:TU-Delft/Analysis	2916
2012	Team:TU-Delft/HP	2915
2012	Team:BostonU/Results	2912
2012	Team:Peking/Project/Communication	2911
2012	Team:TU-Eindhoven/LEC/Lab	2909
2012	Regions/Asia/gallery	2908
2012	Team:Colombia/Modeling/Results	2904
2012	Team:Johns Hopkins-Software/PathogenDetection	2901
2012	Team:Slovenia/SafetyMechanisms	2900
2012	Team:Lyon-INSA/project	2897
2012	Team:Nevada/Team/	2895
2012	Team:Paris Bettencourt/MAGE	2893
2012	Team:TU Munich/Modeling/Methods	2893
2012	Team:Cornell/team	2888
2012	Team:Arizona State/Chimeric Reporter	2885
2012	Team:University College London/gemFM	2881
2012	Team:Buenos Aires/Results/Bb1	2877
2012	Team:UC Davis/Project/Strain	2875
2012	Team:BostonU/Social	2869
2012	Team:UC Davis/Notebook	2868
2012	Team:Peking/HumanPractice/Review	2868
2012	Team:Edinburgh/Notebook	2864
2012	Team:Trieste/data	2863
2012	Team:Bielefeld-Germany/Project/Description	2858
2012	Team:Edinburgh/Human Practices/DIYbio	2858
2012	Team:Valencia Biocampus/Protocols	2852
2012	Team:Freiburg/Project/Tal	2850
2012	Team:UC Chile2	2841
2012	Team:WLC-Milwaukee	2839
2012	Team:Grenoble/Team	2837
2012	Requirements/Wiki	2837
2012	Regions/Europe/Press	2832
2012	Team:Groningen/market research	2831
2012	Team:Groningen/in development	2827
2012	Team:ETH Zurich/Decoder/Results	2818
2012	Team:St Andrews/Notebook	2814
2012	Team:NYMU-Taipei/ymiq5.html	2810
2012	Team:Dundee/Attributions	2806
2012	Team:Valencia Biocampus/Ethics	2804
2012	Team:ZJU-China/aboutus.htm	2802
2012	Team:SJTU-BioX-Shanghai/Project/project1.1	2796
2012	Team:SJTU-BioX-Shanghai/Project/project2.1	2789
2012	Team:Copenhagen/Team	2788
2012	Team:Paris Bettencourt/header	2786
2012	Team:SYSU-Software/Project	2783
2012	Team:Nanjing China Bio/outreach	2783
2012	Team:Trieste/project/overview	2783
2012	Team:Grenoble/Design/css	2782
2012	Team:Groningen/Wetwork	2781
2012	Team:Bielefeld-Germany/Results/cbc	2781
2012	Regions/Latin America/Jamboree/Jamboree	2780
2012	Team:USTC-China/methods	2780
2012	Team:Tianjin/Protocol	2778
2012	Index.html	2778
2012	Team:Leicester/Chemistry	2777
2012	Team:Macquarie Australia/Project	2777
2012	Regions/Latin America/Jamboree/Travel	2774
2012	Team:Bielefeld-Germany/Results/vector	2774
2012	Team:Goettingen/Sponsoring	2771
2012	Regions/Europe/Hotels	2769
2012	Team:NRP-UEA-Norwich/NOSensing	2763
2012	Team:Paris Bettencourt/Human Practice/perception	2762
2012	Team:Calgary/Outreach/Spark	2762
2012	Team:TU Munich/Human Practice/Information Day	2762
2012	Team:KAIST Korea/Project Background	2754
2012	Team:Evry/css v1	2754
2012	Team:CBNU-Korea/Team	2750
2012	Team:Tuebingen/NotebookReports	2741
2012	Team:Valencia/fondoweb	2741
2012	Sponsors/Oil Sands	2739
2012	Team:Penn/ProjectResults	2738
2012	World Championship Jamboree/Press	2732
2012	Team:MIT/Sensing	2726
2012	Team:Rutgers/BIB	2724
2012	Regions/Asia/Jamboree/hotel information	2724
2012	Team:Cambridge/Safety	2723
2012	Regions/Europe/MeetingofYoungMinds	2719
2012	Jamboree/Team Roster	2714
2012	Team:Alberta/Sponsors	2710
2012	Team:USTC-China/team	2709
2012	Team:UT-Tokyo/Team/Members	2707
2012	Post Graduate Masters Teams	2704
2012	Team:TU Darmstadt/css	2704
2012	Team:Bielefeld-Germany/Photos	2703
2012	Team:Paris Bettencourt/Modeling	2699
2012	Team:METU/KillSwitchOverview	2697
2012	Team:BostonU/Characterization	2695
2012	Team:NRP-UEA-Norwich/Future	2683
2012	Team:Lyon-INSA/StateArt	2681
2012	Team:Slovenia/SafetyMechanismsEscapeTag	2681
2012	Team:Goettingen/Notebook	2675
2012	Team:Exeter/Collaborators	2674
2012	Team:Carnegie Mellon/Met-Protocols	2673
2012	Team:Grenoble/Grenoble/Scientific	2672
2012	Team:Wisconsin-Madison/protocol	2671
2012	Team:Calgary/Notebook/Hydrocarbon	2671
2012	Team:UNAM Genomics Mexico/Results/js/jquery.js	2670
2012	Team:USC/Parts	2663
2012	Team:Groningen/symposia	2661
2012	Team:Goettingen/main deu	2660
2012	Team:Groningen/summer school	2658
2012	Team:Bielefeld-Germany/Labjournal/week12	2658
2012	Team:University College London/Module 3	2655
2012	Team:University College London/HumanPractice/DIYbio	2654
2012	Team:Cambridge/Project/Results	2654
2012	Team:EPF-Lausanne/Notebook	2654
2012	Team:Exeter/Results	2651
2012	Team:Bielefeld-Germany/Public relations Overview	2650
2012	Team:HKUST-Hong Kong/Module/Anti tumor	2645
2012	Team:Potsdam Bioware/Biobricks/All Biobricks	2642
2012	Team:Peking/Project/Communication/Design	2641
2012	Team:NTU-Taida/Project/Safety	2635
2012	Team:Calgary/Project/Attributions	2634
2012	Team:Frankfurt/Project	2633
2012	Team:Buenos Aires/Project	2632
2012	Team:Calgary/Team/AbouttheUniversity	2632
2012	Team:Frankfurt/Team	2631
2012	Team:Chalmers-Gothenburg/Modelling	2630
2012	Team:Chalmers-Gothenburg/Methods	2629
2012	Team:Austin Texas/Plasmids and Strains	2629
2012	Team:RHIT/static/wiki.css	2625
2012	Team:UIUC-Illinois/Project	2625
2012	Team:ETH Zurich/Project overview	2625
2012	Team:Wellesley HCI/Gold	2624
2012	Team:Frankfurt/New Yeast RFC	2623
2012	Team:ETH Zurich/Modeling/Photoinduction	2618
2012	Team:UC Chile/Protocols	2617
2012	Team:Slovenia/IdeaChallenge	2615
2012	Team:Paris Bettencourt/Template/style1.css	2613
2012	Team:Queens Canada/SynthetiQ	2611
2012	Team:Carnegie Mellon/Mod-Matlab	2611
2012	Team:Evry/AIDSystem	2611
2012	Judging/Track Selection	2608
2012	Team:ETH Zurich/Notebook	2604
2012	Team:WashU/DesignSynecho	2604
2012	Team:Goettingen/Project/Bioinformatical Tools	2603
2012	Team:Paris Bettencourt/SID	2602
2012	Team:BostonU/DataSheet	2598
2012	Team:Carnegie Mellon/Hom-Introduction	2597
2012	Team:Peking/Project/3D/3D	2592
2012	Team:KAIST Korea/Team KAIST	2589
2012	Team:HokkaidoU Japan/Team	2585
2012	Team:KAIT Japan/Project	2580
2012	Team:Lethbridge/projectoverview	2579
2012	Team:Tianjin/Notebook	2579
2012	Team:Berkeley/Project/Construction	2577
2012	Team:University College London/Research/MarineBacteria	2575
2012	Team:University College London/Module 2	2572
2012	Team:Ciencias-UNAM/Team	2572
2012	Team:UT-Tokyo/Project/H2 E.coli/System	2571
2012	Team:Uppsala University/Notebook	2571
2012	Team:LMU-Munich/Why Beadzillus	2569
2012	Team:Stanford-Brown/VenusLife/Modeling	2568
2012	Team:Edinburgh/Project/Citrobacter-Freundii/3-Sugar-use	2568
2012	Team:WashU/Students	2567
2012	Team:Marburg SYNMIKRO/Results	2563
2012	Team:Costa Rica-TEC-UNA/Team	2560
2012	Team:Trieste/outreach	2560
2012	Team:TU Darmstadt/Parts	2558
2012	Team:Colombia/Project/Basics	2557
2012	Team:Paris Bettencourt/Attributions	2555
2012	Team:University College London/LabBook/Week16	2553
2012	Team:Bielefeld-Germany/Protocols/Production	2553
2012	Team:Wisconsin-Madison/SDF	2550
2012	Team:Bielefeld-Germany/Project/Achievments	2546
2012	Team:Amsterdam/practices/results	2543
2012	Team:BostonU/Clotho	2541
2012	Team:UIUC-Illinois/Team/Undergrads	2540
2012	Team:TU-Delft/part3	2538
2012	Team:Caltech/Notebook/Degradation	2538
2012	Team:Arizona State/Data	2537
2012	Team:HKUST-Hong Kong/Members	2537
2012	Team:HokkaidoU Japan/Project/Aggregation	2536
2012	Team:Penn/Notebook	2536
2012	Team:Hong Kong-CUHK/TEAM MEMBERS	2535
2012	Team:Stanford-Brown/Biomining/Harvesting	2532
2012	Team:Dundee/Safety	2532
2012	Team:Slovenia/ModelingPositiveFeedbackLoopSwitch	2531
2012	Team:Tsinghua/Project	2529
2012	Team:UANL Mty-Mexico/Attributions	2529
2012	Team:UT-Tokyo-Software/Project/BioBrickSearch	2523
2012	Team:Wageningen UR/Protocol	2523
2012	Team:CBNU-Korea/Project	2519
2012	Team:Berkeley/Safety	2518
2012	Team:Slovenia/TheSwitchControls	2518
2012	Team:Macquarie Australia/Project/background	2517
2012	Team:SUSTC-Shenzhen-B/introduction	2516
2012	Team:MIT/CircuitProduction	2514
2012	Team:XMU-China/digitaldisplay	2508
2012	Team:SUSTC-Shenzhen-B/protocol1	2503
2012	Team:Arizona State/Notebook	2502
2012	Team Composition	2500
2012	Team:BYUProvo/Project	2498
2012	Team/CINVESTAV-IPN-UNAM MX/April.htm	2496
2012	Team:Colombia/Project/Experiments/Ralstonia	2492
2012	Team:University College London/Sponsors	2492
2012	Team:BAU-Indonesia/Team	2491
2012	Team:Technion/Project/Phage	2491
2012	Team:UANL Mty-Mexico/Templates:Main	2488
2012	Team:Minnesota/Project/Caffeine Yeast	2480
2012	Team:Calgary/Notebook/FluxAnalysis	2474
2012	Team:Potsdam Bioware/Project/Modeling	2474
2012	Team:TU-Delft/part2	2473
2012	Regions/Europe/Sponsors	2472
2012	Team:Arizona State/Template:Header	2471
2012	Team:Paris Bettencourt/Human Practice/Overview	2470
2012	Team:UC Chile/Cyanolux/Results short	2470
2012	Team:ETH Zurich/PABA	2468
2012	Team:Northwestern/Project	2466
2012	Team:RHIT/Notebook	2466
2012	Team:Evry/Data	2465
2012	Team:Edinburgh/Project/Citrobacter-Freundii/1-Replicon-compatibility	2464
2012	Team:USP-UNESP-Brazil/Templates/Header	2464
2012	Team:Bielefeld-Germany/Labjournal/week13	2462
2012	Team:Lyon-INSA/microbialControl	2461
2012	Team:Evry/Tadpole injection1	2460
2012	Team:UNAM Genomics Mexico/Parts	2458
2012	Team:Columbia-Cooper-NYC/Columbia notebook 2	2453
2012	Team:KIT-Kyoto/Team	2452
2012	Team:Lyon-INSA/HP	2451
2012	Team:TU Darmstadt/Human Practice	2451
2012	Team:Valencia/Engineering	2447
2012	Team:Grenoble/Biology/AND gate	2440
2012	Team:Purdue/Project	2439
2012	Team:University College London/LabSafety	2435
2012	Regions/Americas East/Post-Jamboree	2434
2012	Team:UNITN-Trento/Project/Terminators	2432
2012	Team:Valencia Biocampus/Results1	2430
2012	Team:RHIT/Outreach	2430
2012	Team:Calgary/Project/HumanPractices/Collaborations	2430
2012	Team:Bielefeld-Germany/Results/Laccases	2428
2012	Team:Austin Texas/Notebook	2424
2012	Team:Potsdam Bioware/Biobricks/Overview	2424
2012	Team:Wageningen UR/Safety	2422
2012	Team:ETH Zurich/Project	2422
2012	Team:Calgary/Notebook/PromoterScreen	2421
2012	Team:TU-Delft/menu	2419
2012	Team:Cambridge/Sponsors	2417
2012	Team:ETH Zurich/Templates/TestHeader	2414
2012	Team:TU Darmstadt/Project/Ecology	2414
2012	Team:Amsterdam/achievements	2411
2012	Team:Peking/Project/3D	2411
2012	Team:Dundee/Biobricks	2409
2012	Team:St Andrews/Lab-book	2407
2012	Team:Fudan Lux/Notebook	2407
2012	Team:HokkaidoU Japan/Notebook	2404
2012	Team:Paris Bettencourt/Human Practice/Debate	2401
2012	Team:Tec-Monterrey/antifreeze/project	2400
2012	Team:BostonU/Acknowledgements	2399
2012	Team:British Columbia/Notebook	2393
2012	Team:UIUC-Illinois/Team/Advisors	2393
2012	Regions/Americas West/Hotels	2389
2012	Team:UC Chile/style	2382
2012	Team:SYSU-Software/Team	2382
2012	Team:Lyon-INSA/HumanPractice	2382
2012	Team:TU Munich/Human Practice/Survey	2380
2012	Regions/Americas East/Hotel	2380
2012	Team:Slovenia/NotebookLablog	2379
2012	Team:Queens Canada/ChimeriQ	2378
2012	Team:Bielefeld-Germany/Protocols	2378
2012	Team:Bielefeld-Germany/Project/Database	2376
2012	Team:UIUC-Illinois/Team/AboutUs	2375
2012	Team:Copenhagen/Project	2375
2012	Team:Nevada/human practice	2368
2012	Team:EPF-Lausanne/Template/script.js	2367
2012	Team:Wageningen UR/Journal	2367
2012	Team:UPIBI-Mexico/Templates/Main	2366
2012	Team:Cornell/project/drylab	2354
2012	Team:Tokyo Tech/Parts	2354
2012	Team:Queens Canada/Guide/DNA	2354
2012	Team:Marburg SYNMIKRO/Notebook	2352
2012	Team:Exeter/Team	2345
2012	Team:UC-Merced/Team	2342
2012	Team:UNAM Genomics Mexico/BioSintetizarte/Finalistas	2340
2012	Team:Valencia/menu	2338
2012	Team:Dundee/Notebook	2337
2012	Team:Freiburg/Attributions	2334
2012	Team:Colorado State/Safety	2333
2012	Regions/Americas West/Post-Jamboree	2330
2012	Team:UNAM Genomics Mexico/Notebook	2328
2012	Team:WashU/WeeklyLog	2328
2012	Regions/Europe/Video	2327
2012	Team:Penn State/Project	2322
2012	Team:Bielefeld-Germany/Outlook	2321
2012	Team:OUC-China/Parts	2321
2012	Team:LMU-Munich/Germination Stop/Knockout	2320
2012	Team:Penn State/Team	2319
2012	Team:Fudan Lux/nanotube	2318
2012	Team:Nevada/Results/	2316
2012	Team:NRP-UEA-Norwich/Parts	2313
2012	Team:UC Davis/Notebook/Protocols	2311
2012	Team:RHIT/Modeling	2311
2012	Team:UConn	2308
2012	Team:uOttawa CA/Project	2304
2012	Regions/Asia/pre-jamboree	2303
2012	Team:Arizona State/Overview	2302
2012	Team:UC Chile/Bactomithril	2300
2012	Team:UTK-Knoxville/Project	2299
2012	Team:Cambridge/Project/Instrumentation	2296
2012	Team:Cornell/project/gallery	2295
2012	Team:Technion/Team	2295
2012	Team:SYSU-Software/Models	2295
2012	Team:NTNU Trondheim/Protocols	2290
2012	Team:Calgary/Outreach/TEDxCalgary	2290
2012	Team:Paris Bettencourt/Acknowledgements	2289
2012	Team:Calgary/Notebook/Biosensor	2287
2012	Team:University College London/HumanPractice/CrowdFunding	2287
2012	Team:Johns Hopkins-Wetware/lightproject	2287
2012	Team:Tianjin/Project/OrthogonalSystem	2283
2012	Team:SJTU-BioX-Shanghai/Project/project2.3	2282
2012	Team:Slovenia/SocietyMedicalDoctors	2281
2012	Team:Edinburgh/Parts	2280
2012	Team:University College London/Module 4	2279
2012	Team:LMU-Munich/Parts	2279
2012	Team:Valencia Biocampus/Modeling	2278
2012	Team:Johns Hopkins-Software/theSoftware overview	2277
2012	Team:UNAM Genomics Mexico/Project/DeeperDescription	2271
2012	Team:University College London/Notebook/Week16	2268
2012	Team:Leicester/Attributions	2267
2012	Team:Leicester/HumanPractices	2266
2012	Team:WashU/YLC	2266
2012	Team:Groningen/Media coverage	2263
2012	Team:UC Davis/Safety	2262
2012	Team:LMU-Munich/Lab Notebook	2262
2012	Team:Peking/HumanPractice/Sowing	2262
2012	Team:Wageningen UR/Stakeholders	2260
2012	Team:OUC-China/Project/GVP/DesignandResult	2260
2012	Team:TU Munich/Modeling/Gal1 Promoter	2259
2012	Team:ETH Zurich/UVR8/Results	2257
2012	Team:ULB-Brussels/Team	2256
2012	Team:Wageningen UR/MethodsPurification	2256
2012	Team:Uppsala University/Modelling	2255
2012	Team:Berkeley/Parts	2255
2012	Team:Shenzhen/Project	2254
2012	Team:Evry/Freezer	2251
2012	Team:Cornell/project/background	2250
2012	Team:SJTU-BioX-Shanghai/Team	2246
2012	Team:Wageningen UR/Attributions	2246
2012	Team:Fudan Lux/Team	2242
2012	Team:Grenoble/Biology/Notebook/July	2242
2012	Team:Penn/SurfaceDisplay	2240
2012	Team:Calgary/Team/Outtakes	2240
2012	Team/CINVESTAV-IPN-UNAM MX/aboutus.htm	2238
2012	Team:Colorado State/Notebook	2237
2012	Team:NYMU-Taipei/ymiproject.html	2234
2012	Team:Nanjing China Bio/index	2231
2012	Team:Edinburgh/Profile	2231
2012	Team:UANL Mty-Mexico/Project/recovery	2230
2012	Team:NYU Gallatin/Team	2229
2012	Team:UIUC-Illinois/Project/Future/AssemblyLine	2227
2012	Team:Cornell/notebook	2227
2012	Jamborees/Release Form	2222
2012	Team:TU Munich/Project/Safety	2222
2012	Team:Valencia Biocampus/Results2	2219
2012	Team:ULB-Brussels/Project	2217
2012	Team:Wageningen UR/ModifyingtheHepatitisB	2214
2012	Gluten Screen Test.	2214
2012	Regions/Americas East/Pittsburgh	2214
2012	Team:BostonU/Parts	2213
2012	Team:Warsaw/Wetlab	2213
2012	Team:UNITN-Trento/Friends	2212
2012	Team:Clemson/Team	2211
2012	Team:Purdue/Modeling	2210
2012	Team:Tianjin/Safety	2209
2012	Team:Gaston Day School/Team	2209
2012	Team:Groningen/environment	2208
2012	Team:Uppsala University/Parts	2205
2012	Software	2204
2012	Team:UNAM Genomics Mexico/Results/AND	2203
2012	Team:LMU-Munich/Project Safety	2203
2012	Team:Calgary/Notebook/Electrochem	2202
2012	Team:Slovenia/ModelingMutualRepressorSwitch	2201
2012	Team:Columbia-Cooper-NYC/trial	2191
2012	Sponsors/GenScript	2190
2012	Team:Freiburg/Modeling	2190
2012	Team:Valencia Biocampus/Team	2190
2012	Team:Wellesley HCI/Project Overview	2190
2012	Team:Penn/DrugDeliveryResults	2187
2012	Team:Freiburg/Notebook	2179
2012	Team:UANL Mty-Mexico/beta	2176
2012	Team:Lyon-INSA/datapage	2176
2012	Team:Calgary/Outreach/MindsInMotion	2173
2012	Regions/Europe/Contact	2172
2012	Regions/Europe/CareerEvent	2164
2012	Team:Edinburgh/Project/Citrobacter-Freundii/2-Growth-in-sea-salts	2163
2012	Team:University College London/Module 5	2162
2012	Team:UNAM Genomics Mexico/HumanPractices/BiosintetizarteConvocatoria	2161
2012	Team:Tianjin/Attributions	2161
2012	Team:Tsinghua-A/Project/Design	2161
2012	Team:Wellesley HCI/Notebook/SiruiNotebook	2159
2012	Team:Carnegie Mellon/Bio-Submitted	2159
2012	Team:Lethbridge/team	2158
2012	Team:SYSU-Software/Tutorial	2158
2012	Team:HokkaidoU Japan/Notebook/aggregation Week 10	2157
2012	Team:Penn/Targeting	2156
2012	Team:LMU-Munich/Human Practice/Berlin	2153
2012	Team:Penn/LightActivatedLysis	2150
2012	Team:LMU-Munich/Human Practice	2145
2012	Team:Utah State/Attributions	2145
2012	Team:Calgary/Project/OSCAR/Upgrading	2142
2012	Team:UANL Mty-Mexico/hp	2140
2012	Team:Tianjin/HumanPractice	2137
2012	Team:uOttawa CA/Team	2137
2012	Team:ZJU-China/project s1 2.htm	2135
2012	Team:OUC-China/Team/members	2129
2012	Team:Freiburg/HumanPractices/Overview	2126
2012	Team:ETH Zurich/HumanPractice	2124
2012	Team:UNAM Genomics Mexico/Results/Bacillus	2124
2012	Team:Valencia/cultures	2121
2012	Team:Colombia/Project/Experiments/Aliivibrio and Streptomyces	2121
2012	Team:EPF-Lausanne/Planning	2121
2012	FAQs	2119
2012	Team:Stanford-Brown/Parts	2119
2012	Team:TU Darmstadt/Sponsors	2118
2012	Team:Penn/BLSensor	2117
2012	Team:Westminster/Modeling	2115
2012	Team:Yale/Notebook	2114
2012	Team:METU/Gallery	2113
2012	Team:LMU-Munich/Laboratory Safety	2112
2012	Gluten digestion enzyme plasmid.	2111
2012	Team:Potsdam Bioware/SocialBrick	2110
2012	Team:Colombia/Project/Experiments/Our Design	2109
2012	Team:BostonU/Collaborations	2109
